9.64	2.992381884
9.65	2.994307564
9.66	2.996222255
9.67	2.998141101
9.68	3.000057117
9.69	3.001985452
9.70	3.003906296
9.71	3.005824301
9.72	3.007754633
9.73	3.009677476
9.74	3.011597474
9.75	3.013518134
9.76	3.015454652
9.77	3.017376645
9.78	3.019299303
9.79	3.021237832
9.80	3.023161824
9.81	3.025086482
9.82	3.027015342
9.83	3.028953021
9.84	3.030879682
9.85	3.032810555
9.86	3.034750245
9.87	3.036678911
9.88	3.0386118
9.89	3.040541805
9.90	3.04248418
9.91	3.044415525
9.92	3.046351104
9.93	3.048295498
9.94	3.050228856
9.95	3.052166459
9.96	3.05410116
9.97	3.056048248
9.98	3.057987877
9.99	3.059924598
10.00	3.061873711
10.01	3.06381537
10.02	3.065754112
10.03	3.067693527
10.04	3.069648946
10.05	3.071589713
10.06	3.073531155
10.07	3.07547688
10.08	3.077431411
10.09	3.079374881
10.10	3.081322645
10.11	3.083279214
10.12	3.085224717
10.13	3.087174523
10.14	3.089121382
10.15	3.091080671
10.16	3.093032522
10.17	3.094981419
10.18	3.096942753
10.19	3.098896653
10.20	3.100847591
10.21	3.102799208
10.22	3.104766925
10.23	3.106719907
10.24	3.10867357
10.25	3.110643348
10.26	3.112598377
10.27	3.114554088
10.28	3.116514152
10.29	3.11848301
10.30	3.120440773
10.31	3.122399218
10.32	3.124373817
10.33	3.126333634
10.34	3.128294136
10.35	3.130259013
10.36	3.132232682
10.37	3.134195243
10.38	3.136162189
10.39	3.138137926
10.40	3.140102549
10.41	3.142071568
10.42	3.144037567
10.43	3.146016064
10.44	3.147987158
10.45	3.149955226
10.46	3.151935797
10.47	3.153908971
10.48	3.155879109
10.49	3.157849937
10.50	3.159837015
10.51	3.161809228
10.52	3.163782132
10.53	3.165771302
10.54	3.167745592
10.55	3.169720574
10.56	3.171700003
10.57	3.173688211
10.58	3.175665275
10.59	3.177646795
10.60	3.179625249
10.61	3.181616244
10.62	3.18359986
10.63	3.185580401
10.64	3.18757349
10.65	3.189559205
10.66	3.191541837
10.67	3.193525165
10.68	3.195521051
10.69	3.197509568
10.70	3.199494991
10.71	3.20149298
10.72	3.203483603
10.73	3.205471125
10.74	3.207459346
10.75	3.209463953
10.76	3.211453577
10.77	3.213443901
10.78	3.215450627
10.79	3.217442357
10.80	3.219434786
10.81	3.221431747
10.82	3.223437474
10.83	3.225432014
10.84	3.227431095
10.85	3.229359501
10.86	3.230946624
10.87	3.232542391
10.88	3.234130692
10.89	3.235715731
10.90	3.237313264
10.91	3.238903334
10.92	3.240502047
10.93	3.242093298
10.94	3.243681276
10.95	3.245285628
10.96	3.246874784
10.97	3.248480325
10.98	3.250070661
10.99	3.251673513
11.00	3.25326891
11.01	3.254861016
11.02	3.256469532
11.03	3.258062822
11.04	3.259672532
11.05	3.261267006
11.06	3.26286207
11.07	3.264473571
11.08	3.266069822
11.09	3.267682519
11.10	3.269279958
11.11	3.270881899
11.12	3.272492482
11.13	3.274091703
11.14	3.275707396
11.15	3.277307808
11.16	3.278924703
11.17	3.280526307
11.18	3.282132434
11.19	3.283747203
11.20	3.28535453
11.21	3.286970498
11.22	3.288575087
11.23	3.290184214
11.24	3.291801982
11.25	3.293412312
11.26	3.295031283
11.27	3.296642818
11.28	3.298251
11.29	3.299871775
11.30	3.301485117
11.31	3.303107099
11.32	3.304721648
11.33	3.306344837
11.34	3.307960596
11.35	3.309572986
11.36	3.311197987
11.37	3.31281556
11.38	3.314441772
11.39	3.316060557
11.40	3.317675962
11.41	3.319307981
11.42	3.320924595
11.43	3.322557834
11.44	3.324175659
11.45	3.325794087
11.46	3.327429156
11.47	3.329048797
11.48	3.330685089
11.49	3.332305944
11.50	3.33394346
11.51	3.335565531
11.52	3.337188207
11.53	3.338827561
11.54	3.340451454
11.55	3.342092036
11.56	3.343717149
11.57	3.345346902
11.58	3.346985293
11.59	3.348612234
11.60	3.350255889
11.61	3.351884052
11.62	3.353516872
11.63	3.355158328
11.64	3.356792377
11.65	3.358435063
11.66	3.360066285
11.67	3.361714259
11.68	3.363346709
11.69	3.364983836
11.70	3.366629599
11.71	3.368267961
11.72	3.369914959
11.73	3.371554557
11.74	3.373190694
11.75	3.374839543
11.76	3.376480995
11.77	3.378131082
11.78	3.379773774
11.79	3.381412992
11.80	3.383069033
11.81	3.384709488
11.82	3.386362673
11.83	3.388008467
11.84	3.389662895
11.85	3.391309934
11.86	3.392953483
11.87	3.394613891
11.88	3.396258681
11.89	3.397916219
11.90	3.399566373
11.91	3.401213024
11.92	3.402876563
11.93	3.404524458
11.94	3.406189252
11.95	3.407838394
11.96	3.409504444
11.97	3.411154833
11.98	3.412805844
11.99	3.41447378
12.00	3.41612604
12.01	3.417795237
12.02	3.419448748
12.03	3.421107043
12.04	3.422773969
12.05	3.424429357
12.06	3.426101708
12.07	3.42775835
12.08	3.429419792
12.09	3.431089865
12.10	3.432752569
12.11	3.434423903
12.12	3.436083685
12.13	3.437760469
12.14	3.43942151
12.15	3.441087374
12.16	3.442761866
12.17	3.444428998
12.18	3.446104757
12.19	3.447768951
12.20	3.449437983
12.21	3.451115643
12.22	3.452785946
12.23	3.454464877
12.24	3.456136452
12.25	3.457804441
12.26	3.459489504
12.27	3.461158762
12.28	3.462840872
12.29	3.464515632
12.30	3.466199019
12.31	3.467875056
12.32	3.46954749
12.33	3.471237036
12.34	3.472910743
12.35	3.474597322
12.36	3.476276557
12.37	3.477952176
12.38	3.479644934
12.39	3.48132183
12.40	3.483015877
12.41	3.484694053
12.42	3.486372865
12.43	3.488068845
12.44	3.489748939
12.45	3.491446212
12.46	3.493127588
12.47	3.494826155
12.48	3.496508815
12.49	3.498196408
12.50	3.499892623
12.51	3.50157721
12.52	3.503279015
12.53	3.504964889
12.54	3.506655712
12.55	3.508355157
12.56	3.510047276
12.57	3.511748016
12.58	3.513437114
12.59	3.515131176
12.60	3.51683386
12.61	3.518529222
12.62	3.520233205
12.63	3.521929868
12.64	3.523635151
12.65	3.525328778
12.66	3.527027393
12.67	3.528734627
12.68	3.530434547
12.69	3.532143086
12.70	3.533844312
12.71	3.535541835
12.72	3.53725669
12.73	3.538955516
12.74	3.54066732
12.75	3.542371816
12.76	3.544072596
12.77	3.545790736
12.78	3.547492823
12.79	3.54921228
12.80	3.550915675
12.81	3.552632066
12.82	3.554341156
12.83	3.556046513
12.84	3.557769269
12.85	3.559475937
12.86	3.561200016
12.87	3.562907998
12.88	3.564616634
12.89	3.566342698
12.90	3.56805265
12.91	3.56978004
12.92	3.571491309
12.93	3.573207655
12.94	3.574932615
12.95	3.576645859
12.96	3.578376572
12.97	3.580091136
12.98	3.581823181
12.99	3.583539068
13.00	3.585260057
13.01	3.586989657
13.02	3.588711976
13.03	3.590442907
13.04	3.592162105
13.05	3.59388642
13.06	3.595619346
13.07	3.597344996
13.08	3.599079256
13.09	3.600806241
13.10	3.602529424
13.11	3.604265685
13.12	3.605994675
13.13	3.607732274
13.14	3.609462604
13.15	3.611201543
13.16	3.612933214
13.17	3.614661063
13.18	3.616402011
13.19	3.618135694
13.20	3.619877986
13.21	3.621613014
13.22	3.623344208
13.23	3.625093026
13.24	3.626825561
13.25	3.628575733
13.26	3.630309611
13.27	3.632044159
13.28	3.63379636
13.29	3.635532254
13.30	3.637285812
13.31	3.639023053
13.32	3.64077797
13.33	3.642516559
13.34	3.64425582
13.35	3.646012776
13.36	3.647753388
13.37	3.649511706
13.38	3.651253671
13.39	3.65300087
13.40	3.654756673
13.41	3.656500666
13.42	3.658262396
13.43	3.660007746
13.44	3.661758348
13.45	3.663517552
13.46	3.665269519
13.47	3.667030087
13.48	3.668778833
13.49	3.670545355
13.50	3.672295463
13.51	3.674050847
13.52	3.675814831
13.53	3.677571585
13.54	3.679336939
13.55	3.681095066
13.56	3.682849266
13.57	3.684616676
13.58	3.686376861
13.59	3.688145644
13.60	3.689907206
13.61	3.691664828
13.62	3.693440304
13.63	3.695199299
13.64	3.696971522
13.65	3.698736528
13.66	3.700473477
13.67	3.702142774
13.68	3.70381249
13.69	3.705482625
13.70	3.707140624
13.71	3.708811597
13.72	3.710482989
13.73	3.712150138
13.74	3.713822368
13.75	3.715495017
13.76	3.717155522
13.77	3.718829011
13.78	3.720502921
13.79	3.722177251
13.80	3.723852002
13.81	3.725514602
13.82	3.727190194
13.83	3.728866208
13.84	3.730542643
13.85	3.7322195
13.86	3.733896778
13.87	3.735561897
13.88	3.737240019
13.89	3.738918562
13.90	3.740597529
13.91	3.742276918
13.92	3.74394414
13.93	3.745624374
13.94	3.74730503
13.95	3.748981389
13.96	3.750662889
13.97	3.752332216
13.98	3.754014563
13.99	3.755697333
14.00	3.757380528
14.01	3.759064148
14.02	3.760748191
14.03	3.762420052
14.04	3.764104944
14.05	3.76579026
14.06	3.767476002
14.07	3.769162169
14.08	3.770836146
14.09	3.772523162
14.10	3.774210604
14.11	3.775898472
14.12	3.777586766
14.13	3.779275487
14.14	3.780952008
14.15	3.78264158
14.16	3.784331578
14.17	3.786017222
14.18	3.787708072
14.19	3.789386716
14.20	3.791078418
14.21	3.792770548
14.22	3.794463106
14.23	3.796156092
14.24	3.797836865
14.25	3.799530705
14.26	3.801224974
14.27	3.802919671
14.28	3.804614797
14.29	3.806310352
14.30	3.807993685
14.31	3.809690096
14.32	3.811386937
14.33	3.813084207
14.34	3.814781907
14.35	3.816467377
14.36	3.818165935
14.37	3.819864923
14.38	3.821564342
14.39	3.823259348
14.40	3.824959625
14.41	3.826647664
14.42	3.828348801
14.43	3.830050369
14.44	3.831752368
14.45	3.833454799
14.46	3.835144985
14.47	3.836848277
14.48	3.838552002
14.49	3.840256158
14.50	3.841960747
14.51	3.843653084
14.52	3.845358536
14.53	3.847064421
14.54	3.848770739
14.55	3.85047749
14.56	3.852184674
14.57	3.853879598
14.58	3.855587647
14.59	3.857296131
14.60	3.859005048
14.61	3.860709496
14.62	3.862406577
14.63	3.864116792
14.64	3.865827442
14.65	3.867538527
14.66	3.869250047
14.67	3.870962002
